plant_name,product_id,product_name,date,production_quantity_plan,production_quantity_result,shipped_quantity
静岡工場,NCC,恋する南国ココナッツカレー,2024/3/1,5000,4995,30000
静岡工場,NCC,恋する南国ココナッツカレー,2024/4/1,5000,4995,20000
静岡工場,NCC,恋する南国ココナッツカレー,2024/5/1,5000,4996,30000
静岡工場,NCC,恋する南国ココナッツカレー,2024/6/1,5000,5000,20000
静岡工場,NCC,恋する南国ココナッツカレー,2024/7/1,5000,5000,30000
静岡工場,NCC,恋する南国ココナッツカレー,2024/8/1,5000,4997,20000
静岡工場,NCC,恋する南国ココナッツカレー,2024/9/1,5000,4997,10000
静岡工場,NCC,恋する南国ココナッツカレー,2024/10/1,5000,5000,30000
静岡工場,NCC,恋する南国ココナッツカレー,2024/11/1,5000,4997,20000
静岡工場,NCC,恋する南国ココナッツカレー,2024/12/1,5000,4998,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/1/1,10000,10000,30000
静岡工場,NCC,恋する南国ココナッツカレー,2025/2/1,10000,9997,25000
静岡工場,NCC,恋する南国ココナッツカレー,2025/3/1,10000,9998,20000
静岡工場,NCC,恋する南国ココナッツカレー,2025/4/1,10000,9995,30000
静岡工場,NCC,恋する南国ココナッツカレー,2025/5/1,10000,9997,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/6/1,10000,9997,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/7/1,10000,9995,14000
静岡工場,NCC,恋する南国ココナッツカレー,2025/8/1,10000,9999,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/9/1,10000,9997,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/10/1,10000,9999,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/11/1,10000,9999,10000
静岡工場,NCC,恋する南国ココナッツカレー,2025/12/1,10000,9996,10000
大阪工場,DON,デタドンカレー,2023/1/1,30000,29999,30000
大阪工場,DON,デタドンカレー,2023/2/1,30000,29996,50000
大阪工場,DON,デタドンカレー,2023/3/1,30000,29997,10000
大阪工場,DON,デタドンカレー,2023/4/1,30000,29793,20000
大阪工場,DON,デタドンカレー,2023/5/1,30000,29924,30000
大阪工場,DON,デタドンカレー,2023/6/1,30000,29995,30000
大阪工場,DON,デタドンカレー,2023/7/1,30000,30000,20000
大阪工場,DON,デタドンカレー,2023/8/1,30000,29997,10000
大阪工場,DON,デタドンカレー,2023/9/1,30000,29995,50000
大阪工場,DON,デタドンカレー,2023/10/1,30000,29997,50000
大阪工場,DON,デタドンカレー,2023/11/1,30000,29996,30000
大阪工場,DON,デタドンカレー,2023/12/1,30000,29996,10000
大阪工場,DON,デタドンカレー,2024/1/1,20000,19996,70000
大阪工場,DON,デタドンカレー,2024/2/1,20000,19999,50000
大阪工場,DON,デタドンカレー,2024/3/1,20000,19999,40000
大阪工場,DON,デタドンカレー,2024/4/1,30000,29985,10000
大阪工場,DON,デタドンカレー,2024/5/1,30000,29957,10000
大阪工場,DON,デタドンカレー,2024/6/1,30000,29995,20000
大阪工場,DON,デタドンカレー,2024/7/1,20000,19997,30000
大阪工場,DON,デタドンカレー,2024/8/1,20000,20000,40000
大阪工場,DON,デタドンカレー,2024/9/1,20000,19999,20000
大阪工場,DON,デタドンカレー,2024/10/1,20000,20000,10000
大阪工場,DON,デタドンカレー,2024/11/1,20000,20000,30000
大阪工場,DON,デタドンカレー,2024/12/1,20000,19995,30000
大阪工場,DON,デタドンカレー,2025/1/1,40000,40000,30000
大阪工場,DON,デタドンカレー,2025/2/1,40000,39997,50000
大阪工場,DON,デタドンカレー,2025/3/1,40000,39996,30000
大阪工場,DON,デタドンカレー,2025/4/1,40000,39995,40000
大阪工場,DON,デタドンカレー,2025/5/1,40000,39995,30000
大阪工場,DON,デタドンカレー,2025/6/1,40000,39995,40000
大阪工場,DON,デタドンカレー,2025/7/1,40000,39996,60000
大阪工場,DON,デタドンカレー,2025/8/1,40000,39996,40000
大阪工場,DON,デタドンカレー,2025/9/1,40000,39995,30000
大阪工場,DON,デタドンカレー,2025/10/1,40000,39999,50000
大阪工場,DON,デタドンカレー,2025/11/1,40000,39995,50000
大阪工場,DON,デタドンカレー,2025/12/1,40000,39999,50000
大阪工場,RMC,ロイヤルマサラカレー,2023/1/1,100000,99996,110000
大阪工場,RMC,ロイヤルマサラカレー,2023/2/1,100000,99998,130000
大阪工場,RMC,ロイヤルマサラカレー,2023/3/1,100000,100000,80000
大阪工場,RMC,ロイヤルマサラカレー,2023/4/1,200000,199744,120000
大阪工場,RMC,ロイヤルマサラカレー,2023/5/1,200000,199888,130000
大阪工場,RMC,ロイヤルマサラカレー,2023/6/1,200000,199998,140000
大阪工場,RMC,ロイヤルマサラカレー,2023/7/1,100000,99999,150000
大阪工場,RMC,ロイヤルマサラカレー,2023/8/1,100000,99999,170000
大阪工場,RMC,ロイヤルマサラカレー,2023/9/1,100000,100000,90000
大阪工場,RMC,ロイヤルマサラカレー,2023/10/1,100000,100000,120000
大阪工場,RMC,ロイヤルマサラカレー,2023/11/1,100000,99999,110000
大阪工場,RMC,ロイヤルマサラカレー,2023/12/1,100000,99999,90000
大阪工場,RMC,ロイヤルマサラカレー,2024/1/1,120000,120000,180000
大阪工場,RMC,ロイヤルマサラカレー,2024/2/1,120000,119995,170000
大阪工場,RMC,ロイヤルマサラカレー,2024/3/1,120000,119997,90000
大阪工場,RMC,ロイヤルマサラカレー,2024/4/1,140000,139954,80000
大阪工場,RMC,ロイヤルマサラカレー,2024/5/1,140000,139954,70000
大阪工場,RMC,ロイヤルマサラカレー,2024/6/1,140000,139996,90000
大阪工場,RMC,ロイヤルマサラカレー,2024/7/1,120000,119997,160000
大阪工場,RMC,ロイヤルマサラカレー,2024/8/1,120000,119995,170000
大阪工場,RMC,ロイヤルマサラカレー,2024/9/1,120000,119995,160000
大阪工場,RMC,ロイヤルマサラカレー,2024/10/1,120000,119996,130000
大阪工場,RMC,ロイヤルマサラカレー,2024/11/1,120000,119999,140000
大阪工場,RMC,ロイヤルマサラカレー,2024/12/1,120000,119998,110000
大阪工場,RMC,ロイヤルマサラカレー,2025/1/1,70000,69997,30000
大阪工場,RMC,ロイヤルマサラカレー,2025/2/1,70000,69996,50000
大阪工場,RMC,ロイヤルマサラカレー,2025/3/1,70000,70000,40000
大阪工場,RMC,ロイヤルマサラカレー,2025/4/1,70000,69998,20000
大阪工場,RMC,ロイヤルマサラカレー,2025/5/1,70000,69999,20000
大阪工場,RMC,ロイヤルマサラカレー,2025/6/1,70000,69998,60000
大阪工場,RMC,ロイヤルマサラカレー,2025/7/1,70000,69998,90000
大阪工場,RMC,ロイヤルマサラカレー,2025/8/1,70000,69999,70000
大阪工場,RMC,ロイヤルマサラカレー,2025/9/1,70000,70000,40000
大阪工場,RMC,ロイヤルマサラカレー,2025/10/1,70000,70000,80000
大阪工場,RMC,ロイヤルマサラカレー,2025/11/1,70000,69999,60000
大阪工場,RMC,ロイヤルマサラカレー,2025/12/1,70000,69998,40000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/1/1,80000,79999,40000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/2/1,80000,80000,70000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/3/1,80000,80000,80000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/4/1,80000,79907,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/5/1,80000,79914,30000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/6/1,80000,79997,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/7/1,80000,79997,90000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/8/1,80000,79999,110000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/9/1,80000,80000,40000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/10/1,80000,79999,60000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/11/1,80000,79997,40000
大阪工場,LWC,月夜のラムと赤ワインカレー,2023/12/1,80000,79997,60000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/1/1,50000,50000,110000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/2/1,50000,49996,70000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/3/1,50000,49996,120000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/4/1,80000,79956,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/5/1,80000,79967,80000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/6/1,80000,79996,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/7/1,50000,49999,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/8/1,50000,49999,100000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/9/1,50000,50000,80000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/10/1,50000,49999,90000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/11/1,50000,49998,110000
大阪工場,LWC,月夜のラムと赤ワインカレー,2024/12/1,50000,49995,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/1/1,70000,69999,90000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/2/1,70000,69997,100000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/3/1,70000,69996,70000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/4/1,70000,69998,100000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/5/1,70000,69997,90000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/6/1,70000,69995,120000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/7/1,70000,69997,120000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/8/1,70000,70000,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/9/1,70000,69995,60000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/10/1,70000,69997,50000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/11/1,70000,69996,120000
大阪工場,LWC,月夜のラムと赤ワインカレー,2025/12/1,70000,69995,110000
大阪工場,TMK,丹波松茸カレー,2023/1/1,90000,90000,90000
大阪工場,TMK,丹波松茸カレー,2023/2/1,90000,89998,70000
大阪工場,TMK,丹波松茸カレー,2023/3/1,90000,90000,100000
大阪工場,TMK,丹波松茸カレー,2023/4/1,120000,119782,60000
大阪工場,TMK,丹波松茸カレー,2023/5/1,120000,119920,50000
大阪工場,TMK,丹波松茸カレー,2023/6/1,120000,119995,60000
大阪工場,TMK,丹波松茸カレー,2023/7/1,90000,89999,110000
大阪工場,TMK,丹波松茸カレー,2023/8/1,90000,90000,120000
大阪工場,TMK,丹波松茸カレー,2023/9/1,90000,89999,70000
大阪工場,TMK,丹波松茸カレー,2023/10/1,90000,90000,80000
大阪工場,TMK,丹波松茸カレー,2023/11/1,90000,90000,90000
大阪工場,TMK,丹波松茸カレー,2023/12/1,90000,89997,60000
大阪工場,TMK,丹波松茸カレー,2024/1/1,70000,69997,30000
大阪工場,TMK,丹波松茸カレー,2024/2/1,70000,69999,40000
大阪工場,TMK,丹波松茸カレー,2024/3/1,70000,69996,30000
大阪工場,TMK,丹波松茸カレー,2024/4/1,70000,69984,30000
大阪工場,TMK,丹波松茸カレー,2024/5/1,70000,69953,50000
大阪工場,TMK,丹波松茸カレー,2024/6/1,70000,69997,30000
大阪工場,TMK,丹波松茸カレー,2024/7/1,70000,69998,10000
大阪工場,TMK,丹波松茸カレー,2024/8/1,70000,69995,30000
大阪工場,TMK,丹波松茸カレー,2024/9/1,70000,69999,10000
大阪工場,TMK,丹波松茸カレー,2024/10/1,70000,69996,20000
大阪工場,TMK,丹波松茸カレー,2024/11/1,70000,69999,40000
大阪工場,TMK,丹波松茸カレー,2024/12/1,70000,70000,30000
大阪工場,TMK,丹波松茸カレー,2025/1/1,20000,19999,20000
大阪工場,TMK,丹波松茸カレー,2025/2/1,20000,19997,20000
大阪工場,TMK,丹波松茸カレー,2025/3/1,20000,20000,50000
大阪工場,TMK,丹波松茸カレー,2025/4/1,20000,19997,50000
大阪工場,TMK,丹波松茸カレー,2025/5/1,20000,20000,20000
大阪工場,TMK,丹波松茸カレー,2025/6/1,20000,19998,10000
大阪工場,TMK,丹波松茸カレー,2025/7/1,20000,19997,50000
大阪工場,TMK,丹波松茸カレー,2025/8/1,20000,19996,30000
大阪工場,TMK,丹波松茸カレー,2025/9/1,20000,20000,20000
大阪工場,TMK,丹波松茸カレー,2025/10/1,20000,19999,20000
大阪工場,TMK,丹波松茸カレー,2025/11/1,20000,19997,40000
大阪工場,TMK,丹波松茸カレー,2025/12/1,20000,19995,50000
福島工場,UMC,うまうまカレー,2023/1/1,25000,24998,10000
福島工場,UMC,うまうまカレー,2023/2/1,25000,24999,10000
福島工場,UMC,うまうまカレー,2023/3/1,25000,24996,20000
福島工場,UMC,うまうまカレー,2023/4/1,25000,25000,10000
福島工場,UMC,うまうまカレー,2023/5/1,25000,24998,10000
福島工場,UMC,うまうまカレー,2023/6/1,25000,25000,20000
福島工場,UMC,うまうまカレー,2023/7/1,25000,24997,50000
福島工場,UMC,うまうまカレー,2023/8/1,25000,24996,40000
福島工場,UMC,うまうまカレー,2023/9/1,25000,24997,10000
福島工場,UMC,うまうまカレー,2023/10/1,25000,24996,60000
福島工場,UMC,うまうまカレー,2023/11/1,25000,24997,40000
福島工場,UMC,うまうまカレー,2023/12/1,25000,24997,30000
福島工場,UMC,うまうまカレー,2024/1/1,0,0,30000
福島工場,UMC,うまうまカレー,2024/2/1,0,0,0
福島工場,UMC,うまうまカレー,2024/3/1,0,0,10000
福島工場,UMC,うまうまカレー,2024/4/1,0,0,0
福島工場,UMC,うまうまカレー,2024/5/1,0,0,10000
福島工場,UMC,うまうまカレー,2024/6/1,0,0,0
福島工場,UMC,うまうまカレー,2024/7/1,0,0,0
福島工場,UMC,うまうまカレー,2024/8/1,0,0,0
福島工場,UMC,うまうまカレー,2024/9/1,0,0,0
福島工場,UMC,うまうまカレー,2024/10/1,0,0,0
福島工場,UMC,うまうまカレー,2024/11/1,0,0,0
福島工場,UMC,うまうまカレー,2024/12/1,0,0,0
福島工場,UMC,うまうまカレー,2025/1/1,15000,14998,10000
福島工場,UMC,うまうまカレー,2025/2/1,15000,14996,10000
福島工場,UMC,うまうまカレー,2025/3/1,15000,14999,10000
福島工場,UMC,うまうまカレー,2025/4/1,15000,14997,10000
福島工場,UMC,うまうまカレー,2025/5/1,15000,15000,20000
福島工場,UMC,うまうまカレー,2025/6/1,15000,14999,10000
福島工場,UMC,うまうまカレー,2025/7/1,15000,14997,10000
福島工場,UMC,うまうまカレー,2025/8/1,15000,14996,20000
福島工場,UMC,うまうまカレー,2025/9/1,15000,14995,10000
福島工場,UMC,うまうまカレー,2025/10/1,15000,14995,10000
福島工場,UMC,うまうまカレー,2025/11/1,15000,14995,20000
福島工場,UMC,うまうまカレー,2025/12/1,15000,14998,10000
福島工場,KMC,コクメロカレー,2023/1/1,70000,70000,50000
福島工場,KMC,コクメロカレー,2023/2/1,70000,69995,100000
福島工場,KMC,コクメロカレー,2023/3/1,70000,69996,40000
福島工場,KMC,コクメロカレー,2023/4/1,70000,69995,120000
福島工場,KMC,コクメロカレー,2023/5/1,70000,70000,80000
福島工場,KMC,コクメロカレー,2023/6/1,70000,69998,50000
福島工場,KMC,コクメロカレー,2023/7/1,70000,69998,90000
福島工場,KMC,コクメロカレー,2023/8/1,70000,70000,100000
福島工場,KMC,コクメロカレー,2023/9/1,70000,69999,80000
福島工場,KMC,コクメロカレー,2023/10/1,70000,69998,60000
福島工場,KMC,コクメロカレー,2023/11/1,70000,69998,50000
福島工場,KMC,コクメロカレー,2023/12/1,70000,69999,70000
福島工場,KMC,コクメロカレー,2024/1/1,50000,49998,50000
福島工場,KMC,コクメロカレー,2024/2/1,50000,49998,20000
福島工場,KMC,コクメロカレー,2024/3/1,50000,49997,10000
福島工場,KMC,コクメロカレー,2024/4/1,50000,50000,30000
福島工場,KMC,コクメロカレー,2024/5/1,50000,49996,40000
福島工場,KMC,コクメロカレー,2024/6/1,50000,49995,30000
福島工場,KMC,コクメロカレー,2024/7/1,50000,49996,50000
福島工場,KMC,コクメロカレー,2024/8/1,50000,49995,70000
福島工場,KMC,コクメロカレー,2024/9/1,50000,49998,40000
福島工場,KMC,コクメロカレー,2024/10/1,50000,49996,60000
福島工場,KMC,コクメロカレー,2024/11/1,50000,49998,60000
福島工場,KMC,コクメロカレー,2024/12/1,50000,50000,70000
福島工場,KMC,コクメロカレー,2025/1/1,40000,39996,30000
福島工場,KMC,コクメロカレー,2025/2/1,40000,39996,50000
福島工場,KMC,コクメロカレー,2025/3/1,40000,39999,70000
福島工場,KMC,コクメロカレー,2025/4/1,40000,39998,70000
福島工場,KMC,コクメロカレー,2025/5/1,40000,39995,60000
福島工場,KMC,コクメロカレー,2025/6/1,40000,39996,50000
福島工場,KMC,コクメロカレー,2025/7/1,40000,39995,40000
福島工場,KMC,コクメロカレー,2025/8/1,40000,39996,60000
福島工場,KMC,コクメロカレー,2025/9/1,40000,40000,40000
福島工場,KMC,コクメロカレー,2025/10/1,40000,39995,20000
福島工場,KMC,コクメロカレー,2025/11/1,40000,39998,60000
福島工場,KMC,コクメロカレー,2025/12/1,40000,39999,30000
福島工場,SFC,スノーフレークカレー,2023/1/1,0,0,3000
福島工場,SFC,スノーフレークカレー,2023/2/1,0,0,6000
福島工場,SFC,スノーフレークカレー,2023/3/1,0,0,1000
福島工場,SFC,スノーフレークカレー,2023/4/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/5/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/6/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/7/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/8/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/9/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/10/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/11/1,0,0,0
福島工場,SFC,スノーフレークカレー,2023/12/1,0,0,0
福島工場,SFC,スノーフレークカレー,2024/1/1,5000,4998,2000
福島工場,SFC,スノーフレークカレー,2024/2/1,5000,4996,6000
福島工場,SFC,スノーフレークカレー,2024/3/1,5000,5000,0
福島工場,SFC,スノーフレークカレー,2024/4/1,5000,4995,7000
福島工場,SFC,スノーフレークカレー,2024/5/1,5000,4999,8000
福島工場,SFC,スノーフレークカレー,2024/6/1,5000,4996,3000
福島工場,SFC,スノーフレークカレー,2024/7/1,5000,4995,5000
福島工場,SFC,スノーフレークカレー,2024/8/1,5000,4996,8000
福島工場,SFC,スノーフレークカレー,2024/9/1,5000,4997,1000
福島工場,SFC,スノーフレークカレー,2024/10/1,5000,5000,7000
福島工場,SFC,スノーフレークカレー,2024/11/1,5000,4995,4000
福島工場,SFC,スノーフレークカレー,2024/12/1,5000,4998,4000
福島工場,SFC,スノーフレークカレー,2025/1/1,5000,5000,3000
福島工場,SFC,スノーフレークカレー,2025/2/1,5000,4995,8000
福島工場,SFC,スノーフレークカレー,2025/3/1,5000,4998,0
福島工場,SFC,スノーフレークカレー,2025/4/1,5000,4996,5000
福島工場,SFC,スノーフレークカレー,2025/5/1,5000,4998,0
福島工場,SFC,スノーフレークカレー,2025/6/1,5000,5000,6000
福島工場,SFC,スノーフレークカレー,2025/7/1,5000,4998,10000
福島工場,SFC,スノーフレークカレー,2025/8/1,5000,4996,5000
福島工場,SFC,スノーフレークカレー,2025/9/1,5000,4996,3000
福島工場,SFC,スノーフレークカレー,2025/10/1,5000,4997,6000
福島工場,SFC,スノーフレークカレー,2025/11/1,5000,4995,2000
福島工場,SFC,スノーフレークカレー,2025/12/1,5000,4997,9000
福島工場,TBW,たぶわんカレー,2023/1/1,5000,4995,3000
福島工場,TBW,たぶわんカレー,2023/2/1,5000,4997,5000
福島工場,TBW,たぶわんカレー,2023/3/1,5000,5000,5000
福島工場,TBW,たぶわんカレー,2023/4/1,5000,4998,2000
福島工場,TBW,たぶわんカレー,2023/5/1,5000,5000,1000
福島工場,TBW,たぶわんカレー,2023/6/1,5000,5000,4000
福島工場,TBW,たぶわんカレー,2023/7/1,5000,4997,8000
福島工場,TBW,たぶわんカレー,2023/8/1,5000,5000,6000
福島工場,TBW,たぶわんカレー,2023/9/1,5000,4996,4000
福島工場,TBW,たぶわんカレー,2023/10/1,5000,4996,2000
福島工場,TBW,たぶわんカレー,2023/11/1,5000,4911,12000
福島工場,TBW,たぶわんカレー,2023/12/1,5000,4900,10000
福島工場,TBW,たぶわんカレー,2024/1/1,5000,4908,8000
福島工場,TBW,たぶわんカレー,2024/2/1,5000,4940,4000
福島工場,TBW,たぶわんカレー,2024/3/1,5000,4999,3000
福島工場,TBW,たぶわんカレー,2024/4/1,5000,4996,3000
福島工場,TBW,たぶわんカレー,2024/5/1,5000,4996,6000
福島工場,TBW,たぶわんカレー,2024/6/1,5000,4995,4000
福島工場,TBW,たぶわんカレー,2024/7/1,5000,5000,12000
福島工場,TBW,たぶわんカレー,2024/8/1,5000,4999,3000
福島工場,TBW,たぶわんカレー,2024/9/1,5000,4995,9000
福島工場,TBW,たぶわんカレー,2024/10/1,5000,5000,5000
福島工場,TBW,たぶわんカレー,2024/11/1,5000,4947,4000
福島工場,TBW,たぶわんカレー,2024/12/1,5000,4924,6000
福島工場,TBW,たぶわんカレー,2025/1/1,5000,4914,0
福島工場,TBW,たぶわんカレー,2025/2/1,5000,4921,0
福島工場,TBW,たぶわんカレー,2025/3/1,5000,5000,2000
福島工場,TBW,たぶわんカレー,2025/4/1,5000,4996,2000
福島工場,TBW,たぶわんカレー,2025/5/1,5000,4998,2000
福島工場,TBW,たぶわんカレー,2025/6/1,5000,4996,11000
福島工場,TBW,たぶわんカレー,2025/7/1,5000,4998,10000
福島工場,TBW,たぶわんカレー,2025/8/1,5000,5000,5000
福島工場,TBW,たぶわんカレー,2025/9/1,5000,5000,8000
福島工場,TBW,たぶわんカレー,2025/10/1,5000,4998,3000
福島工場,TBW,たぶわんカレー,2025/11/1,5000,4947,11000
福島工場,TBW,たぶわんカレー,2025/12/1,5000,4924,1000
福島工場,DDW,ドリルダウンカレー,2023/1/1,10000,10000,7000
福島工場,DDW,ドリルダウンカレー,2023/2/1,10000,9997,7000
福島工場,DDW,ドリルダウンカレー,2023/3/1,10000,10000,1000
福島工場,DDW,ドリルダウンカレー,2023/4/1,10000,9999,3000
福島工場,DDW,ドリルダウンカレー,2023/5/1,10000,9996,9000
福島工場,DDW,ドリルダウンカレー,2023/6/1,10000,9998,13000
福島工場,DDW,ドリルダウンカレー,2023/7/1,10000,9996,25000
福島工場,DDW,ドリルダウンカレー,2023/8/1,10000,9997,20000
福島工場,DDW,ドリルダウンカレー,2023/9/1,10000,10000,12000
福島工場,DDW,ドリルダウンカレー,2023/10/1,10000,9996,15000
福島工場,DDW,ドリルダウンカレー,2023/11/1,10000,9921,14000
福島工場,DDW,ドリルダウンカレー,2023/12/1,10000,9924,10000
福島工場,DDW,ドリルダウンカレー,2024/1/1,5000,4915,1000
福島工場,DDW,ドリルダウンカレー,2024/2/1,5000,4926,9000
福島工場,DDW,ドリルダウンカレー,2024/3/1,5000,4996,7000
福島工場,DDW,ドリルダウンカレー,2024/4/1,5000,4995,5000
福島工場,DDW,ドリルダウンカレー,2024/5/1,5000,4999,5000
福島工場,DDW,ドリルダウンカレー,2024/6/1,5000,5000,2000
福島工場,DDW,ドリルダウンカレー,2024/7/1,5000,4995,11000
福島工場,DDW,ドリルダウンカレー,2024/8/1,5000,4995,9000
福島工場,DDW,ドリルダウンカレー,2024/9/1,5000,5000,6000
福島工場,DDW,ドリルダウンカレー,2024/10/1,5000,5000,2000
福島工場,DDW,ドリルダウンカレー,2024/11/1,5000,4918,6000
福島工場,DDW,ドリルダウンカレー,2024/12/1,5000,4902,12000
福島工場,DDW,ドリルダウンカレー,2025/1/1,0,0,4000
福島工場,DDW,ドリルダウンカレー,2025/2/1,0,0,0
福島工場,DDW,ドリルダウンカレー,2025/3/1,0,0,6000
福島工場,DDW,ドリルダウンカレー,2025/4/1,0,0,0
福島工場,DDW,ドリルダウンカレー,2025/5/1,0,0,6000
福島工場,DDW,ドリルダウンカレー,2025/6/1,0,0,2000
福島工場,DDW,ドリルダウンカレー,2025/7/1,0,0,3000
福島工場,DDW,ドリルダウンカレー,2025/8/1,0,0,9000
福島工場,DDW,ドリルダウンカレー,2025/9/1,0,0,4000
福島工場,DDW,ドリルダウンカレー,2025/10/1,0,0,5000
福島工場,DDW,ドリルダウンカレー,2025/11/1,0,0,3000
福島工場,DDW,ドリルダウンカレー,2025/12/1,0,0,6000
福島工場,NMC,ニクまみれカレー,2023/1/1,40000,39995,10000
福島工場,NMC,ニクまみれカレー,2023/2/1,40000,39997,20000
福島工場,NMC,ニクまみれカレー,2023/3/1,40000,39998,40000
福島工場,NMC,ニクまみれカレー,2023/4/1,40000,39995,20000
福島工場,NMC,ニクまみれカレー,2023/5/1,40000,39997,20000
福島工場,NMC,ニクまみれカレー,2023/6/1,40000,40000,30000
福島工場,NMC,ニクまみれカレー,2023/7/1,40000,40000,50000
福島工場,NMC,ニクまみれカレー,2023/8/1,40000,39998,70000
福島工場,NMC,ニクまみれカレー,2023/9/1,40000,39998,30000
福島工場,NMC,ニクまみれカレー,2023/10/1,40000,39996,60000
福島工場,NMC,ニクまみれカレー,2023/11/1,40000,40000,70000
福島工場,NMC,ニクまみれカレー,2023/12/1,40000,40000,90000
福島工場,NMC,ニクまみれカレー,2024/1/1,50000,49999,110000
福島工場,NMC,ニクまみれカレー,2024/2/1,50000,50000,20000
福島工場,NMC,ニクまみれカレー,2024/3/1,50000,50000,30000
福島工場,NMC,ニクまみれカレー,2024/4/1,50000,49996,30000
福島工場,NMC,ニクまみれカレー,2024/5/1,50000,49995,40000
福島工場,NMC,ニクまみれカレー,2024/6/1,50000,49996,50000
福島工場,NMC,ニクまみれカレー,2024/7/1,50000,49999,50000
福島工場,NMC,ニクまみれカレー,2024/8/1,50000,50000,40000
福島工場,NMC,ニクまみれカレー,2024/9/1,50000,49998,60000
福島工場,NMC,ニクまみれカレー,2024/10/1,50000,49996,70000
福島工場,NMC,ニクまみれカレー,2024/11/1,50000,49995,80000
福島工場,NMC,ニクまみれカレー,2024/12/1,50000,49995,50000
福島工場,NMC,ニクまみれカレー,2025/1/1,60000,59997,120000
福島工場,NMC,ニクまみれカレー,2025/2/1,60000,60000,70000
福島工場,NMC,ニクまみれカレー,2025/3/1,60000,59999,90000
福島工場,NMC,ニクまみれカレー,2025/4/1,60000,59998,100000
福島工場,NMC,ニクまみれカレー,2025/5/1,60000,59995,50000
福島工場,NMC,ニクまみれカレー,2025/6/1,60000,59997,60000
福島工場,NMC,ニクまみれカレー,2025/7/1,60000,60000,70000
福島工場,NMC,ニクまみれカレー,2025/8/1,60000,59998,80000
福島工場,NMC,ニクまみれカレー,2025/9/1,60000,59996,70000
福島工場,NMC,ニクまみれカレー,2025/10/1,60000,59996,70000
福島工場,NMC,ニクまみれカレー,2025/11/1,60000,59997,60000
福島工場,NMC,ニクまみれカレー,2025/12/1,60000,59999,60000
福島工場,HMC,ヒートマップカレー,2023/1/1,0,0,5000
福島工場,HMC,ヒートマップカレー,2023/2/1,0,0,8000
福島工場,HMC,ヒートマップカレー,2023/3/1,0,0,13000
福島工場,HMC,ヒートマップカレー,2023/4/1,0,0,4000
福島工場,HMC,ヒートマップカレー,2023/5/1,0,0,0
福島工場,HMC,ヒートマップカレー,2023/6/1,0,0,0
福島工場,HMC,ヒートマップカレー,2023/7/1,0,0,0
福島工場,HMC,ヒートマップカレー,2023/8/1,0,0,0
福島工場,HMC,ヒートマップカレー,2023/9/1,0,0,0
福島工場,HMC,ヒートマップカレー,2023/10/1,0,0,0
福島工場,HMC,ヒートマップカレー,2023/11/1,0,0,0
